RT @ArielDumas: Wow what a racist douchebag,1240742308229844993,,Thu Mar 19 20:49:52 +0000 2020,oh you talkin abt tracy? 🍑🚗,lina bean-a,122,227,0,
"RT @MABIN2_: Corona please. We are tired, we get it.",1240742308565397524,,Thu Mar 19 20:49:52 +0000 2020,"Nairobi, Kenya",jackboy,4817,27596,0,
"RT @CarolineYLChen: As someone who is Chinese and also an American, and proud to be both, and trying to help out during this really difficu…",1240742308674514944,,Thu Mar 19 20:49:52 +0000 2020,"Rochester, MN, USA",Vincent Rajkumar,38815,192,0,
@CNNnews18 The world needs this https://t.co/M7mdhmaj9e,1240742308791947264,,Thu Mar 19 20:49:52 +0000 2020,,Digital Singh,227,0,0,
"RT @Lawanjr1: Rest in peace Bro, your days are numbered 😂😂😂",1240742308812926976,,Thu Mar 19 20:49:52 +0000 2020,"Kaduna, Nigeria",THEMUHEED👳‍♀️👳‍♀️,335,1,0,
"Wash your hands plz! 👏🏻🧼
#Corona https://t.co/2nwqRZElwP",1240742309022576660,,Thu Mar 19 20:49:53 +0000 2020,📍BGD🇮🇶,K,36,0,3,"{'text': 'Corona', 'indices': [25, 32]}"
RT @carlitosxguey: Nooo don’t catch corona ur so sexy aha,1240742309467230208,,Thu Mar 19 20:49:53 +0000 2020,"buffalo, ny",zachxgrimm,540,57,0,
Can every business I have ever even looked at stop emailing me to tell me what they think about Corona virus!,1240742309563637761,,Thu Mar 19 20:49:53 +0000 2020,,Super Nintendo Chalmers,380,0,1,
RT @jmclaughlinSAIS: Important to remember we get 80 to 90% of our antibiotics from China. Might be a good idea to find ways to work with t…,1240742309626609668,,Thu Mar 19 20:49:53 +0000 2020,DC-SFO-SW FL-Cuba,CareerFed 🇨🇺🐊🌴,2156,287,0,
"Corona Virus: Everything You Need To Know About COVID-19.
•
Due to all kinds of news and stories circulating via various social media, and other information dissemination and broadcasting platforms concerning Corona… https://t.co/apI1qQykoL",1240742309819531266,,Thu Mar 19 20:49:53 +0000 2020,Nigeria,I Must Talk TV 📺,48,0,0,
The one time I get to actually be off for spring break the corona wanna pop up🙄,1240742310238924807,,Thu Mar 19 20:49:53 +0000 2020,,kitkat✨,1292,0,1,
Thank you London Real for this interview with David Icke 🙏🏻 have a listen people 🗣 #LondonReal https://t.co/BALJSXkIGw,1240742310884921351,,Thu Mar 19 20:49:53 +0000 2020,"Dublin City, Ireland",the journey beyond yourself,67,0,0,"{'text': 'LondonReal', 'indices': [83, 94]}"
"RT @HallyuWebsite: #Coronavirus #SARSCOV2 #COVID19 #Coronavirus #Corona #COVID 🦠 

How the Americans musically encourage each other to disi…",1240742311048425480,,Thu Mar 19 20:49:53 +0000 2020,,TCG.Theater,23,6,0,"{'text': 'Coronavirus', 'indices': [19, 31]}"
"RT @MichaelDell: Anyone in this video, please don't apply to work @DellTech  @VMware",1240742311136505884,,Thu Mar 19 20:49:53 +0000 2020,,antero marques,13,1690,0,
My right ear is itching. Help! Corona,1240742311274766336,,Thu Mar 19 20:49:53 +0000 2020,"California, USA",∆,341,0,2,
RT @kikicrowley: This is my friend Toni’s family she’s lost 2 brothers her mother and sister in less than a week from Corona Virus! Their d…,1240742311442681859,,Thu Mar 19 20:49:53 +0000 2020,"New Jersey, USA",danny jarrett K,1031,1,0,
"RT @renoomokri: 2 weeks after @Atiku appealed to General @MBuhari to ban flights from countries with high #CoronaVirus, Buhari finally did…",1240742312059305985,,Thu Mar 19 20:49:53 +0000 2020,WARRI delta state ,EMPEROR👑ELFE GCFR💯,849,175,0,"{'text': 'CoronaVirus', 'indices': [106, 118]}"
corona really fucked up aries season..smh i really got something for that bitch,1240742312659038224,,Thu Mar 19 20:49:53 +0000 2020,,taj!,203,8,11,
whatsapp is the PROBLEM https://t.co/YMCTA65dX2,1240742312721952768,,Thu Mar 19 20:49:53 +0000 2020,Euphoria (she/her) 22,Zéna |BLM|UGH!,417,1,4,
RT @bIondiewasabi: this man’s piss could stop corona,1240742313099325440,,Thu Mar 19 20:49:53 +0000 2020,#22,Kludi,731,44280,0,
"RT @Chloelhaley: Can everyone just stay at home please so that corona fucks off quickly and then we can carry on and enjoy our summer, fest…",1240742313103634434,,Thu Mar 19 20:49:53 +0000 2020,she/her,• aniles •,1068,24085,0,
Photo of Trump remarks shows 'corona' crossed out and replaced with 'Chinese' virus https://t.co/UkZ9iBMfSN via @nbcnews,1240742313414012953,,Thu Mar 19 20:49:54 +0000 2020,"Florida, USA",Terri,368,0,0,
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240742314131083265,,Thu Mar 19 20:49:54 +0000 2020,"Vancouver, British Columbia",Riley Dueck,361,30495,0,
"This is literally the dumbest thing I've every seen. And there's a lot of dumb around.

@corona I offer you my beer drinking solidarity. https://t.co/yqYCRbLIQz",1240742314366164992,,Thu Mar 19 20:49:54 +0000 2020,Berlin,Deborah Nationless,783,2,2,
@valfromrome I'm tired too. I've actually been sick (not with corona) so it's been a yucky quarantine so far. Hope you and G are staying safe ❤️ hubs too of course,1240742314408054784,,Thu Mar 19 20:49:54 +0000 2020,25 years old she/her,Emi 🐻 👻🎶,1302,0,0,
RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,1240742314538086416,,Thu Mar 19 20:49:54 +0000 2020,"Manchester, England",t✨,754,11900,0,
RT @kevinjrodas: so basically I have no job thank u corona,1240742315007848452,,Thu Mar 19 20:49:54 +0000 2020,"Massachusetts, USA",Tat,289,3,0,
RT @yu_zee_: To put it plainly...🤣🤣🤣,1240742315251118087,,Thu Mar 19 20:49:54 +0000 2020,"Devil's Abattoir, Helm's Deep.",Maxvayshia™ 🇦🇺🇳🇬,38132,3,0,
"RT @azim_nishat: ""Close your eyes, make a wish""😑💤
Corona-Free Saloon 💇‍♀️💆‍♀️
#SocialDistanacing #19marzo
#MyQuarantineInSixWords
#CoronaVi…",1240742315410501643,,Thu Mar 19 20:49:54 +0000 2020,,Khalil ahmad,1400,197,0,"{'text': 'SocialDistanacing', 'indices': [78, 96]}"
This is why it’s important to wash your hands. 🧼 Watch till the end. #safehands #corona #coronavirus #coronavirusindia #caronavirusoutbreak #coronavirusinindia https://t.co/8473pNdmMn,1240742315712380928,,Thu Mar 19 20:49:54 +0000 2020,"New Delhi, India",Priti Sahani,654,1,2,"{'text': 'safehands', 'indices': [69, 79]}"
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240742315909459968,,Thu Mar 19 20:49:54 +0000 2020,"Philadelphia, PA",Oscar Wang,770,30495,0,
Honestly!! https://t.co/qVb0Ttck0K,1240742315964149767,,Thu Mar 19 20:49:54 +0000 2020,,GHIFTY,494,1,4,
RT @yasmeenaljarrah: how to avoid corona virus: cardi b edition https://t.co/ccK12yX7t6,1240742316081590281,,Thu Mar 19 20:49:54 +0000 2020,,Mashael,155,2871,0,
"RT @DrDenaGrayson: 😱#Florida spring-breakers:

“If I get #corona, I get corona....I’m not going to let it stop me from parting.”

#Coronavi…",1240742316094009344,,Thu Mar 19 20:49:54 +0000 2020,,ᵈ ᵉ ᵉ ᶜ ᵏ ᵉ ʳ ˢ 💋,150,3049,0,"{'text': 'Florida', 'indices': [20, 28]}"
"RT @Jameskii: corona virus update:
im really sorry to tell you this here on twitter but unfortunately this morning I woke up to my best fri…",1240742316400410624,,Thu Mar 19 20:49:54 +0000 2020,United States,Uni,22,1951,0,
"RT @MABIN2_: Corona please. We are tired, we get it.",1240742316437954560,,Thu Mar 19 20:49:54 +0000 2020,,sam ✰♡,330,27596,0,
RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,1240742316773650445,,Thu Mar 19 20:49:54 +0000 2020,Grove St,JT STAN ACCOUNT 🌃,373,47271,0,
RT @mohsinrehmani: When you realise this corona bs ain’t funny no more,1240742316845006849,,Thu Mar 19 20:49:54 +0000 2020,"Louisiana, USA",Nick Riley,55,7,0,
RT @EnchantdForrest: In the Disney animated film ‘Tangled’ about a girl who spends her life in quarantine.... What is the name of the Kingd…,1240742317314592768,,Thu Mar 19 20:49:54 +0000 2020,"Surrey, British Columbia",Donald MacLean,98,7,0,
"When this corona virus shit is over, I’m going to made in Mexico &amp; indulging in unlimited mimosas and hookah like i never been there before https://t.co/1SXRTd6f3N",1240742317855780876,,Thu Mar 19 20:49:55 +0000 2020,NY,➰,1125,2,4,
"Chloroquine is trending and it’s because that orange fool trump said the FDA approved it to treat Coronavirus but the FDA has released a statement that trump’s statements are false they are only testing it to treat Corona, Chloroquine is used to treat malaria",1240742318082318337,,Thu Mar 19 20:49:55 +0000 2020,In pursuit of being world class,Habeeb Bombata,3212,2,3,
"RT @FiveRights: .@CNN
Rick Wilson hoping on air that Melania Trump gets the corona virus is so damned wrong.
Can't you see that?
You call y…",1240742318099050523,,Thu Mar 19 20:49:55 +0000 2020,SC,Grammie,1796,193,0,
"RT @renoomokri: When the #Ebola pandemic raged, then President @GEJonathan addressed the nation and declared a national emergency and immed…",1240742318417883147,,Thu Mar 19 20:49:55 +0000 2020,osun,bonanza,179,156,0,"{'text': 'Ebola', 'indices': [25, 31]}"
RT @zairfulradzuan: everyone coming out of corona as barista,1240742318438789148,,Thu Mar 19 20:49:55 +0000 2020,she/her,nana,3552,62198,0,
@merryVW @patrick_kidd @fifisyms Can we learn something from our situation for the time after Corona?big conferences can happen like your court case: via internet conference. Good for the climate as well and costs less. Am I wrong?,1240742318543601666,,Thu Mar 19 20:49:55 +0000 2020,,ulrike zell,9,0,7,
"@Lakecrazy @DrNealHouston #coronavirus #Masks #WuhanVirus 
Out of masks? Make your own: https://t.co/pQAbrs8chd",1240742318711476225,,Thu Mar 19 20:49:55 +0000 2020,USA and Italy,Allen E. Rizzi 🇺🇸🇦🇹🇮🇹,11698,0,0,"{'text': 'coronavirus', 'indices': [26, 38]}"
RT @goldengateblond: in case anyone thought the racism wasn’t planned and intentional,1240742318812155906,,Thu Mar 19 20:49:55 +0000 2020,Chicago,Babe,345,1169,0,
But ina sanitize tu....😃😃 https://t.co/ODZBNVLf0m,1240742318816333824,Rwanda,Thu Mar 19 20:49:55 +0000 2020,Juba,Patrick Mugoya,332,0,0,
RT @jackie__29: Absolutely not. Postpone it. This institution WILL NOT take this away from all of the POC and first gen students that worke…,1240742318845517824,,Thu Mar 19 20:49:55 +0000 2020,,3032 will be my year,87,1152,0,
RT @nicolebyer: Everyone in this looks sick,1240742319013244928,,Thu Mar 19 20:49:55 +0000 2020,#BLM,#1 Pieck Simp,95,48505,0,
Corona time https://t.co/QhD6AulliO,1240742319386591232,Malaysia,Thu Mar 19 20:49:55 +0000 2020,,FatinHaninah,2182,0,1,
RT @shadyville08: CORONA Virus 🦠 is hella real. Please stay safe. It’s on a motherfvckin tour for real. @iamcardib with the message. Mentio…,1240742319470587908,,Thu Mar 19 20:49:55 +0000 2020,chalé 13 ou 15,gih bissexta,450,228,0,
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,1240742320435232768,,Thu Mar 19 20:49:55 +0000 2020,"Toronto, Ontario",hades,529,33349,0,
"now that everybody can wash their hands, Next up:
If you don't use your turn signal correctly you get Corona virus",1240742320888336385,,Thu Mar 19 20:49:55 +0000 2020,wouldnt you like to know,Lauren Blumenthal,132,0,2,
RT @shantanupathak_: Hi @Wipro - my wife's boss is forcing her to be in office despite them having provisions for WFH. Do you want to risk…,1240742321601171456,,Thu Mar 19 20:49:56 +0000 2020,,Naresh Pai,9,237,0,
This looks like an SNL skit https://t.co/sYyHsc8aph,1240742321957810191,,Thu Mar 19 20:49:56 +0000 2020,,shai4short,379,0,1,
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240742322272231424,,Thu Mar 19 20:49:56 +0000 2020,Burbank,Sharon Delaney,3610,30495,0,
"RT @Pornhub: We are regularly updating our Coronavirus insights post, for the latest data please visit: https://t.co/yXJ3uqEgUe https://t.c…",1240742322788282368,,Thu Mar 19 20:49:56 +0000 2020,"Massachusetts, USA",SportsTalkChud,124,114,0,
@britainelects @IpsosMORI It has taken the  Corona virus  to wipe the smirk off his face.,1240742323375484940,,Thu Mar 19 20:49:56 +0000 2020,"Cologne, Germany",Patrick O Callaghan,78,0,0,
RT @pattonoswalt: this incompetent racist asshole https://t.co/xrEh1klVt8,1240742324625440771,,Thu Mar 19 20:49:56 +0000 2020,"Yonkers, Where Love Conquers",Kevin J. Maroney,585,13752,0,
"RT @aniefioketimMyk: Some ppl be acting like the cure for Corona is in going to religious houses.

Churches/mosques should be on lock down.…",1240742324726116352,,Thu Mar 19 20:49:56 +0000 2020,"Planet Earth,,Milky-way Galaxy",ROTEXY,1146,4,0,
"RT @ABC: Close-up of Pres. Trump's notes shows ""Corona"" crossed out and replaced with ""Chinese"" as he spoke from the White House briefing r…",1240742325535387649,,Thu Mar 19 20:49:56 +0000 2020,"Los Osos, CA",Deidre Eversull,3315,2587,0,
Sure am https://t.co/bEhYWAVG7H,1240742325619437583,,Thu Mar 19 20:49:56 +0000 2020,"Youngstown, OH",NIY&A$H,673,0,0,
"RT @MABIN2_: Corona please. We are tired, we get it.",1240742325753712641,,Thu Mar 19 20:49:56 +0000 2020,Chill City ,Ol’ Choppy Ba$tard 🥁🎸,1006,27596,0,
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240742325862707214,,Thu Mar 19 20:49:57 +0000 2020,Mass-hole,ᴿealfarmacist,83099,30495,0,
"RT @ProJared: The Corona Virus is causing shipping delays for physical copies of #AnimalCrossing

I wanna try to help those affected!

⏩ Re…",1240742325954981893,,Thu Mar 19 20:49:57 +0000 2020,"England, United Kingdom",Luna💘,67,1882,0,"{'text': 'AnimalCrossing', 'indices': [81, 96]}"
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240742326454104088,,Thu Mar 19 20:49:57 +0000 2020,Mishima Zaibatsu,Jack,63,85306,0,
"RT @EvieLawson: If you are making money selling baby milk, medicine, toilet roll or food at ridiculously inflated prices: 

you are not an…",1240742326491852802,,Thu Mar 19 20:49:57 +0000 2020,Nowhere special,Me,198,3184,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240742326659678209,,Thu Mar 19 20:49:57 +0000 2020,Wakanda 🙅🏽‍♂️,Mike Devereaux ✋,949,98411,0,
RT @TheDailyEdge: What's a birther to do when he can't blame Obama no more? https://t.co/jdD9nAinVj,1240742326668070912,,Thu Mar 19 20:49:57 +0000 2020,"Alexandria, Scotland",Clan MacDonald,3577,82,0,
RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,1240742326923755520,,Thu Mar 19 20:49:57 +0000 2020,on a set or badass location,Rosemary Rodriguez,5569,11900,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240742327209078791,,Thu Mar 19 20:49:57 +0000 2020,,orian :*,491,44280,0,
They better stay tf in Miami https://t.co/kC2aIXP8Cx,1240742327846608896,,Thu Mar 19 20:49:57 +0000 2020,"Philadelphia, PA",Daesha🌻,134,0,0,
"RT @Shehzad_Ind: Long time back this person broke off all relations with me because I revolted against dynasty &amp; @RahulGandhi 

TODAY I BRE…",1240742328194785282,,Thu Mar 19 20:49:57 +0000 2020,,naman,57,4832,0,
RT @SookieMurage: there’s panic everywhere but the disco,1240742328412844041,,Thu Mar 19 20:49:57 +0000 2020,"Nairobi, Kenya",BRAZ 👑,5398,738,0,
"RT @adedeadedeh: #COVID19KE If Corona Virus  touches  Raila Odinga , we will disband this COUNTRY https://t.co/wCzPV4hQ1A",1240742328488415232,,Thu Mar 19 20:49:57 +0000 2020,"Nairobi, Kenya",Sukari Brown 🇰🇪,2131,676,0,"{'text': 'COVID19KE', 'indices': [17, 27]}"
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240742328735649795,,Thu Mar 19 20:49:57 +0000 2020,Hawaii (secret island lair),anotherpointofhew,1543,98411,0,
I’m in a cafe in and the bloke with the man bun and beanie making coffees knows exactly what is going to happen re corona virus. Any questions let me know and I’ll run them by him.,1240742328953737216,Australia,Thu Mar 19 20:49:57 +0000 2020,"Melbourne, Australia",BenO,480,2,14,
⁦@MaidaValeNews⁩ . #supportlocal Lovely flowers &amp; plants to brighten life 30% off in our neighbourhood garden centre - so they can keep paying staff . #TogetherAtHome #coronavirus #corona https://t.co/8q1DEGy5Ty,1240742329205567502,,Thu Mar 19 20:49:57 +0000 2020,,lyse doucet,173376,5,27,"{'text': 'supportlocal', 'indices': [19, 32]}"
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240742329230733313,,Thu Mar 19 20:49:57 +0000 2020,Mad City,"Dave's Not Here, Man",92,30495,0,
"After this mess and heat now come and tell us March borns rocks and let's see 
Corona babies",1240742329306296320,,Thu Mar 19 20:49:57 +0000 2020,,Mr. Kind,14,0,0,
RT @pattonoswalt: this incompetent racist asshole,1240742329608110080,,Thu Mar 19 20:49:57 +0000 2020,"Long Beach, CA",Jacks,42,13752,0,
"Imagine going out of your own way to be racist, that’s pretty wack. https://t.co/sK9KvVEZCO",1240742329746632708,,Thu Mar 19 20:49:57 +0000 2020,he/him (/Tails),TABBY,552,0,4,
"- Is the Government Doing Enough for the Corona Virus?#CoronavirusUSA 
http://maetrimal. com/2pRf",1240742330145091592,,Thu Mar 19 20:49:58 +0000 2020,,charki zouhir,58,0,1,"{'text': 'CoronavirusUSA', 'indices': [54, 69]}"
They are here pressing phone and rejoicing over ASUU's strike. https://t.co/pNLz3P3lKV,1240742330421915650,,Thu Mar 19 20:49:58 +0000 2020,"Ontario, CA",Jerryboy,923,0,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240742330841182208,,Thu Mar 19 20:49:58 +0000 2020,"Houston, TX",T,134,44280,0,
RT @helloitsyara: some of the doctors appearing on tv to talk about the corona virus and how severe it is are causing a lot of people who a…,1240742330879086593,,Thu Mar 19 20:49:58 +0000 2020,🇱🇧 ,𝑱𝒐𝒚 🔴⚪,3501,1,0,
RT @elpedronight: CDC said only people who went to the Tuesday show caught the Rona,1240742330988146690,,Thu Mar 19 20:49:58 +0000 2020,,Rosemary,77,4,0,
RT @goodbeanaltalt: holy shit I hate every person in this video,1240742331176890368,,Thu Mar 19 20:49:58 +0000 2020,,Johnny Huncho,20,65280,0,
"Oh how I long for the days when I would roll out the nightclub pissed up and then devour a nice greasy kebab. When Corona was just a beer, oh how I miss the 1990's 🤣🍺🍺  #Convid19uk https://t.co/oxUTq1B5WT",1240742331319533569,United Kingdom,Thu Mar 19 20:49:58 +0000 2020,,Jason Fey,1477,0,0,"{'text': 'Convid19uk', 'indices': [169, 180]}"
RT @faceyourfront: 8 days into Corona and this is what’s making me laugh 😂 https://t.co/ak1UFF6uJ1,1240742331533406208,,Thu Mar 19 20:49:58 +0000 2020,,iciacambeiro,57,36212,0,
RT @Ekwulu: The same Tolu Ogunlesi that insisted that Mr Jonathan must hold a Presidential media chat to address Nigerians on Ebola is the…,1240742331583737857,,Thu Mar 19 20:49:58 +0000 2020,Lagos,official_Othrice,222,1323,0,
Corona is that u,1240742332749590529,,Thu Mar 19 20:49:58 +0000 2020,Rhythm Game Hell,En🍡milf mercury,307,0,0,
"RT @DenzelHD: God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona vir…",1240742332976246804,,Thu Mar 19 20:49:58 +0000 2020,,Braylon Culler,306,6825,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240742333496340481,,Thu Mar 19 20:49:58 +0000 2020,QGTM,Chocolate Thunder ✊🏿,794,98411,0,
"Zoomers, the backbone of a strong presidential campaign! https://t.co/n3i32q6kFp",1240742333798330388,,Thu Mar 19 20:49:58 +0000 2020,,The Godless Iowan,1194,0,5,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240742333840318464,,Thu Mar 19 20:49:58 +0000 2020,"Kansas City, MO",Juan Ramiro,644,98411,0,
"RT @briantylercohen: When someone you know dies of this thing, you can find solace in the fact that when the president was supposed to be l…",1240742333911404544,,Thu Mar 19 20:49:58 +0000 2020,,Shaun Bowman,1868,782,0,
"No surprise. Italy has an aged population and 99% of coronavirus deaths in Italy are patients with existing medical problems.
Many Italians still smoke.
Some years ago, Milan leather companies sold out to Chinese, who come mainly from Wuhan area with many direct flights. https://t.co/7uNvF5DdFe",1240742333945131020,,Thu Mar 19 20:49:58 +0000 2020,England,Nigel Bennett,4391,0,0,
@rowhoop Love in times of Corona will be 2035 blockbuster.,1240742334238605312,,Thu Mar 19 20:49:59 +0000 2020,United Arab Emirates,buckyball,667,0,0,
RT @pattonoswalt: this incompetent racist asshole https://t.co/xrEh1klVt8,1240742334268145664,,Thu Mar 19 20:49:59 +0000 2020,Texas,Monarch,301,13752,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240742334314229761,,Thu Mar 19 20:49:59 +0000 2020,"Chicago, IL",SHAAY,915,44280,0,
"RT @MABIN2_: Corona please. We are tired, we get it.",1240742334406504453,,Thu Mar 19 20:49:59 +0000 2020,,A$AP Meesh,614,27596,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240742335044083712,,Thu Mar 19 20:49:59 +0000 2020,,Alba,162,44280,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240742335157276682,,Thu Mar 19 20:49:59 +0000 2020,WN1 / L17,𝖈𝖎𝖆𝖗𝖆,438,44280,0,
Guys I hate Corona Virus,1240742335660601351,,Thu Mar 19 20:49:59 +0000 2020,Here,Eddie Hren,80,0,0,
"RT @_ashlee_4_: Dear corona virus, 

We really hate you. 

Sincerely, 
The class of 2020",1240742335685611520,,Thu Mar 19 20:49:59 +0000 2020,"Bakersfield, CA",Daniela 🦋,104,13626,0,
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,1240742336054714368,,Thu Mar 19 20:49:59 +0000 2020,nyc,🅰,1359,33349,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240742336147095554,,Thu Mar 19 20:49:59 +0000 2020,,🇻🇮,99,98411,0,
RT @aantonop: In case you thought his casual and deliberate dog whistle was anything but a distraction from his abject failure at his job.…,1240742336159797248,,Thu Mar 19 20:49:59 +0000 2020,,DK,2827,65,0,
Yo is that @Banks? https://t.co/Cx6E4SGerk,1240742336201723904,,Thu Mar 19 20:49:59 +0000 2020,Tx,MeanyPants,91,0,1,
"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",1240742336558219265,,Thu Mar 19 20:49:59 +0000 2020,South Africa,MaMthiyane,1992,30495,0,
"RT @laurenzima: I don’t mean to sound naive, but shouldn’t our whole country just shut down together for two weeks? If parts of it stay ope…",1240742336679882754,,Thu Mar 19 20:49:59 +0000 2020,"Wichita, KS",Abigail Wahl⚡️,363,146,0,
"@antonioguterres @UN Corona various is a little warning  from allah everyone is doing what he like , sin's  everywhere  all over the world the only why is to follow the instructions of our creator",1240742337082523648,,Thu Mar 19 20:49:59 +0000 2020,,Usman,74,0,1,
RT @MouryneE: Corona the biggest cockblock in history,1240742337497698306,,Thu Mar 19 20:49:59 +0000 2020,"Mbeya, Tanzania",M.C. Mutta 🌍,573,2,0,
"RT @MXZ100: jan 2020:
possible war with iran.

feb 2020:
australia on fire.

march 2020:
corona virus epidemic.

april 2020: https://t.co/Q…",1240742337514549248,,Thu Mar 19 20:49:59 +0000 2020,"Madison Heights, MI",Sonya 👽,87,274,0,
"RT @_ashlee_4_: Dear corona virus, 

We really hate you. 

Sincerely, 
The class of 2020",1240742337568854016,,Thu Mar 19 20:49:59 +0000 2020,she/her,natalia 🦋,77,13626,0,
"It’s corona time🦠🦠😷 ————————————
Follow @j1_gamer for more👍————————————
#follow #likeitup 
————————————
#funnymemes #meme #memes #games #game #relatable #games #gaming #memecommunity #viral
#trending https://t.co/lVfU2ISfVt",1240749952244072455,,Thu Mar 19 21:20:15 +0000 2020,,Jasiah,2,0,0,"{'text': 'follow', 'indices': [72, 79]}"
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,1240749952311144448,,Thu Mar 19 21:20:15 +0000 2020,Coventry,Vinny McParland,216,33349,0,
RT @torylanez: If I see one more person talking bout some damn “quarantine and chill” ... Bitch I don’t wanna chill i wanna stay ALIVE and…,1240749953133113344,,Thu Mar 19 21:20:15 +0000 2020,,Amber 💋,247,1794,0,
"RT @raxxxputin: An entire neighborhood in Italy is hailing Satan by singing ""year zero"" by the band ghost while on lockdown!!🤘 corona can't…",1240749954076794880,,Thu Mar 19 21:20:15 +0000 2020,,✨💕Appa💕✨,66,356,0,
RT @pattonoswalt: this incompetent racist asshole,1240749954156593158,,Thu Mar 19 21:20:15 +0000 2020,United States,A-A-Ron,293,13752,0,
OMFG https://t.co/5EPjj4590I,1240749954202628096,,Thu Mar 19 21:20:15 +0000 2020,In front of you & to the left,MynameisElle 🌊🇺🇸✊⚖️🆘,3734,0,0,
RT @Marco_Acortes: Corona virus....its coming,1240749954500460544,,Thu Mar 19 21:20:15 +0000 2020,"Namapalli, Hyderabad",ismail bhai,3559,91567,0,
"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",1240749954517413888,,Thu Mar 19 21:20:15 +0000 2020,,Gee 🤘🏽,953,98411,0,
RT @MichaelsCoDub: Another 2 small family suppliers kept ticking over. I don’t think we’ve ever been more conscious of funnelling things to…,1240749955108737024,,Thu Mar 19 21:20:15 +0000 2020,"Dublin, Ireland",Fíona Ní Dhubhrosa,1253,79,0,
"Troll or bot, report and block. https://t.co/XDa4O7wTVw",1240749955314257920,,Thu Mar 19 21:20:16 +0000 2020,,Caro,15366,0,0,
RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,1240749955553337344,,Thu Mar 19 21:20:16 +0000 2020,"North Little Rock, AR",Evonne💖,147,33349,0,
"RT @SethAbramson: The racism, blame deflection, and misinformation is PLANNED—not mere ""error.""",1240749955813441542,,Thu Mar 19 21:20:16 +0000 2020,,EugeneO,15,1579,0,
RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,1240749956375425024,,Thu Mar 19 21:20:16 +0000 2020,Venezuela.,Karo.,360,85306,0,
Self-isolating with your dog? Going stir-crazy courtesy of the coronavirus? We've got tips to help you both stay sane and happy! https://t.co/tdSJbsNkGx https://t.co/rCMLSVFyTA,1240749956539002880,,Thu Mar 19 21:20:16 +0000 2020,"Kansas City, MO",Scollar Personalized Pet Care,255,0,0,
"RT @FuckIettuce: Fuck corona, I miss my friends https://t.co/7pTqSfD18e",1240749956794912768,,Thu Mar 19 21:20:16 +0000 2020,,s,944,8322,0,
RT @bIondiewasabi: this man’s piss could stop corona,1240749957398892544,,Thu Mar 19 21:20:16 +0000 2020,im gay ,ms misery,503,44280,0,
dating in the time of corona is a dystopian romance novel that almost writes itself.,1240749957436436480,,Thu Mar 19 21:20:16 +0000 2020,"New Orleans, LA","Stephanie Baran, PhD",67,0,1,
RT @ExpressenDebatt: English version: China's leaders should apologize now. Apologize for epidemics coming from China because of the dictat…,1240749957629517825,,Thu Mar 19 21:20:16 +0000 2020,"Lidingö, Sverige",Bruno Lanevik,835,66,0,
